crypto_address,crypto_name,flagging_reason
0xb733a811edf703701d2403d8196df87306bed6d6,Ethereum,Phishing Scam
0x27aaa24bc102d815af57c47125531abdcfa9e1c7,Ethereum,Pigbutchering Scam
0x8611a984bbbe7cb07107901407be6bb15bb9ad1d,Ethereum,Phishing Scam
0x6C712Ae4986342773eDC37a9ff7fA90B1b52ca6e,Ethereum,Impersonation Scam
0x5ae320f06dd93b53bdaaff7bf3339ced86b7fd3c,Ethereum,Phishing Scam
0xec6E6043BDc7a2Af5C73e599f11dca4b6412dcFb,Ethereum,Phishing Scam
0x9b6E8391f1D660141EA45ae9F28f247A9a862795,Ethereum,Impersonation Scam
0xb8f2de4905576c18633a7b4b1a5422fa8ae2a8b5,Ethereum,Phishing Scam
0xdcc8dddd0968583aaccf5918ff42ef33f9f78fb1,Ethereum,Phishing Scam
0x39ff02669ad11fd46674150cbfca6b46b4e4b908,Ethereum,Phishing Scam
0x29d4885c4c5b1C4554cbbEA215CA8FEec1216b8a,Ethereum,Fake Returns Scam
0xcd9bdd2bf0f3f28a9767f948be38bd7b9af44596,Ethereum,Phishing Scam
0xCbCD4b518890429C0Ffef3d782eD99b3ADFF009b,Ethereum,Phishing Scam
0xb8d5c08E55Fb7EEbF56Ec305924566B40fF4A45d,Ethereum,Impersonation Scam
0x37a51fD428Bc37D5A3bE6c43b32446C602c1983b,Ethereum,Phishing Scam
0x14b7eab3c6c7815fc0248f01a022d32f5214b5ac,Ethereum,Phishing Scam
0xfeaa2288d98FB4886A45bb153fcC05bc7a2De8DA,Ethereum,Impersonation Scam
0x0000310a0Ae8A96687A172133518B0676f9B0000,Ethereum,Contract Exploit Scam
0x40c8590f2d2f543689b42f9a1f1872cb7461aa0d,Ethereum,Phishing Scam
0xed65d4b2530a193ba98e0ff5b0f30148cbbf9bbe,Ethereum,Phishing Scam
0x00000000009c7f96284472465e1b5c44e8cfcda1,Ethereum,Hack
0xebd925701f4a29eec75e2bc908e683fd074e7cdb,Ethereum,Fake Returns Scam
0x47d6287a9fC4A1f69c0b20dCC29928Ebb44349c6,Ethereum,Impersonation Scam
0x46851efa4f3925dca3864ff7e88c9085c3624f27,Ethereum,Phishing Scam
0x1661F1B207629e4F385DA89cFF535C8E5Eb23Ee3,Ethereum,Impersonation Scam
0x74d21d55aEfE27256889BAf7cEb937A48286503c,Ethereum,Impersonation Scam
0x0d17291dB55261d628375cE0Ea176D9773518279,Ethereum,Phishing Scam
0x20BD935C58026F64Ed9bb178124dA526f9333801,Ethereum,Phishing Scam
0x219803d17f3067eb53d521ba8948d2734f402f7d,Ethereum,Phishing Scam
0x5a734556809124ab5ed07344aa8c0114a7554dbd,Ethereum,Phishing Scam
0x5de7bf8c058d39a532b62463a127c3ff77d3b9ed,Ethereum,Phishing Scam
0x84672CC56b6DAd30cfA5F9751D9cCAE6c39e29Cd,Ethereum,Phishing Scam
0xedc0c49946b93aa296a11298480ae7913bb65222,Ethereum,Impersonation Scam
0x87bC2cEBD9f1B75ef76A036d37534fc5f7aF2b0C,Ethereum,Hack
0xea05f37657aed5d6066c42c1458cdd1aaf48b80a,Ethereum,Phishing Scam
0x9687c850cfbd3E0D3b7DbF56ee91365700e18b91,Ethereum,Impersonation Scam
0x56cfd73d7273f79f76bccc1f4bdea1a4fab944a3,Ethereum,Phishing Scam
0x246cede4d3bb1aed83fa3a82a3fd5dc0b7e1af3d,Ethereum,Phishing Scam
0x68f5e08784d6e0725051c8850c016372fb62231d,Ethereum,Phishing Scam
0xDa9c7d72d902DB64b42B663358C47559be293F80,Ethereum,Impersonation Scam
0x2b22d1256fbffed294c83624c08a79d63be13a12,Ethereum,Phishing Scam
0x69b2bBa5DC9D0f68Ce0AE98395F72CEfaD7E543a,Ethereum,Ransomware
0xda5c7cfd44a1b4089194f032964e879349276049,Ethereum,Phishing Scam
0x8328D248B779AF15e894951853E1A236F3Eb7CAe,Ethereum,Hack
0x1c43785f37bde0e557357d4a88c25872ea57b649,Ethereum,Phishing Scam
0xDF6F1a930e7a680f0cbcbcadfb1665529Ec11A78,Ethereum,Phishing Scam
0xD8D0506ED425364EE126819E8b73Fc3160C39D49,Ethereum,Impersonation Scam
0xc4a941bd540d81247b2b87bab09832704a4407ee,Ethereum,Phishing Scam
0x3679d9d96a8ee227324bdfe7222618cfe2227418,Ethereum,Phishing Scam
0x3fc1dda83f772ad51c0289435732661981f8fdca,Ethereum,Phishing Scam
0x8c5846dfab8601596aecdd6e88a237d8e817c03f,Ethereum,Phishing Scam
0xD77dC4053a7918f4166def050495de45B85aa9C5,Ethereum,Impersonation Scam
0xFf718805bB9199eBf024ab6ACd333E603Ad77c85,Ethereum,Impersonation Scam
0x17ECe9c860a3B1c8DAA0888cdee352E71F2D88fB,Ethereum,Phishing Scam
0x611f32d256597ee12c2ec2870da6db0b461e6f55,Ethereum,Phishing Scam
0xfe7978fadab0393319fe6c9947b1765a6a59a6c3,Ethereum,Phishing Scam
0xFC74FB0D5df08EC546a3DA18CCc7FBcBe031F5D8,Ethereum,Phishing Scam
0x0B768874F06686EEB6F00F44A21b19F831751973,Ethereum,Phishing Scam
0x000002da8ef04d9f728712a6eba881a089199b87,Ethereum,Phishing Scam
0x166cdb9e8ffb1588ec016bd6684eb5aa437e9305,Ethereum,Phishing Scam
0x0cee5a2f50811df70db34c647ce536bc4891fff6,Ethereum,Phishing Scam
0x8668ff31f952ea44c42dd2b6ef9e7cdb8d938c37,Ethereum,Phishing Scam
0x5123BC9D86E99EA6b6C67c7Ba66507f5b4356D7C,Ethereum,Impersonation Scam
0x7fa2eebbcc84dd4eec99a78021d334aade1aa643,Ethereum,Phishing Scam
0x91e36fC3F9B7873D618EfEaE755958bc6ede898e,Ethereum,Other
0xdcedeada026a23d3b868b05750f65fe01b791970,Ethereum,Phishing Scam
0x0571491bfa5e1808cc622fe1067487e4ea292fcb,Ethereum,Phishing Scam
0x26bf8b3e945e9ce1aaa11434aca6823623111acf,Ethereum,Phishing Scam
0x36886340db61bffa8ece409fc6545f035a44300e,Ethereum,Phishing Scam
0x37e30FEe740928E8Db15d3daFd544bAAB6B87051,Ethereum,Impersonation Scam
0x9d42Ee269acF39b50fA01370c8f11c32C1e293eC,Ethereum,Phishing Scam
0x562109a47a469ca0c385d654bb0af14c98cf6e12,Ethereum,Phishing Scam
0x455aeef956d303dd97c54d15b11af7d7be9b1e0c,Ethereum,Phishing Scam
0x265befe2b1a0f4f646dea96ba09c1656b74bda91,Ethereum,Phishing Scam
0xe9c201331118b497844daba84c55da31fb8b5ee9,Ethereum,Phishing Scam
0x8532D553Ac7eb83b0A75fa6De3e298106e8BfcB8,Ethereum,Impersonation Scam
0x525f82ffddff240d8127bafa18c0b087ce227a56,Ethereum,Romance Scam
0xaDaCe6Ee681CF136728173434dC92274D868F8a3,Ethereum,Hack
0x68d8ea91d50fd448751fe1a9d8207608ad097921,Ethereum,Impersonation Scam
0xdC057405A5DeE9074635c0D3a991580b66a34d9c,Ethereum,Phishing Scam
0x30bdbedee3ade2452dacaf3b52de480614bcefcb,Ethereum,Phishing Scam
0x79B3A13F4C562027c7E4Ab1DE23537a2eB9fed36,Ethereum,Phishing Scam
0x0D524a5B52737C0a02880d5E84F7D20b8d66bfba,Ethereum,Phishing Scam
0x870c34e732A43e43e6a58dcbf14f4d9b823D4Ca5,Ethereum,Impersonation Scam
0xc5dc5355a9388f8ddb38f639be75c09aa6fc46f2,Ethereum,Phishing Scam
0xf97cb2b86dee9c33c7624fd7412889543cca7f5a,Ethereum,Phishing Scam
0xb86FAbBB253b69906ab8311de95A9008c738E92E,Ethereum,Impersonation Scam
0x19afb5e405613906137cc137224eafd4673faccd,Ethereum,Phishing Scam
0x758f5f6475386527B480ACDFC09dD79Ff3340337,Ethereum,Phishing Scam
0x026c16f1c9e079621f427d30e4a6ef4500ae1d18,Ethereum,Phishing Scam
0xf1a4b668d15f0e66543e9f1f795cc2b0f97e3ef2,Ethereum,Phishing Scam
0xEeD7072FCF46733833249D1E979c44fE4F2a23a2,Ethereum,Phishing Scam
0xc9cad6067f34e220192075053aeaf1503fc817a7,Ethereum,Phishing Scam
0xDe8dfa268e0e1B8DC6Bb91Fe35F43a0495eD0C24,Ethereum,Phishing Scam
0x94231bd8f7c659a6d20fea2cb58f00556de185e9,Ethereum,Phishing Scam
0xf4b6eddd5bfee71eeef3970bacb290467401c946,Ethereum,Phishing Scam
0xf1ed1ec325dfb8f58434ee2bb362fd5424ab8796,Ethereum,Phishing Scam
0x045B1e95Ed24D991643c40705359aA9490d33E0C,Ethereum,Fake Project Scam
0x6b856A62B99e4C115a1EEB460377d2eAcA52aF1A,Ethereum,Impersonation Scam
0x046E3A705d9bCd0E53D2b45161B48E39f4Bc4090,Ethereum,Impersonation Scam
0xE2Eeb03a93343b21dd39f201bB2803D8eF779B19,Ethereum,Impersonation Scam
0xc50598dca4286669bc1de0e2c7d755f46d95b405,Ethereum,Rug Pull Scam
0x4b8BF10685ECDf771AaB01d60B2A6Be621a8C847,Ethereum,Phishing Scam
0x5213895e87f9458afb3795f792bf8957b30d4017,Ethereum,Phishing Scam
0x47fEa7bB88BECA144E82Ce96A20A25A0974BA6Ba,Ethereum,Impersonation Scam
0xed68e2b09ed91e0c2c22cb00266b15f8d9bae599,Ethereum,Phishing Scam
0x3E47C99C784e681B6A9B84D5ddD039A4B52eAF8D,Ethereum,Phishing Scam
0x323ac86588563e8176889cd47a3448e10df8a4c8,Ethereum,Phishing Scam
0x1d1029baa2be66bd58be041657c9cddc0de4ffe7,Ethereum,Phishing Scam
0xe8B47223Cb58581C8E277319836Fcb605642ddd0,Ethereum,Other
0xea0ead526ea8e291a906d0085c4c89d20074d3e4,Ethereum,Phishing Scam
0xbf96c9db8926bd25c1b6803532e124e695c603c5,Ethereum,Phishing Scam
0xb8ed23977f745865abbc645f09fc07f82cfde421,Ethereum,Phishing Scam
0x2092b75719ec6f1dfe3f0d8c73239ad0297522be,Ethereum,Phishing Scam
0xb99F118cB88BC00300207617Cb2717342De56A5F,Ethereum,Impersonation Scam
0x7aaa7de0eb6857519152a7f675a05d9f89427893,Ethereum,Phishing Scam
0x7553d60da7fdc77c1ab3565134c0aeddb770568e,Ethereum,Phishing Scam
0xDa4a0b4824F123F2B2DAaF02C50c60dd26F5304F,Ethereum,Donation Impersonation Scam
0x5e79968ab23bfD83c6c48A9A577F9420416DE366,Ethereum,Fake Returns Scam
0x8e073326377b34d039f7b2cbb28cfccedd0b91f2,Ethereum,Impersonation Scam
0x28f2ea490bf767276abc2fcc6a9cc00d7a729d43,Ethereum,Fake Returns Scam
0x867cd4124708fb7d097658e3d1af8d456530b970,Ethereum,Phishing Scam
0xd998ebfcc64ffdce1ba9630285aebecd3bfae413,Ethereum,Phishing Scam
0x048541809c8e9c75538d7416f40b9f83fa70069b,Ethereum,Phishing Scam
0xCB8D19dc44f5Fd2317722Bf4f02690eC7D6fFec7,Ethereum,Impersonation Scam
0x4585FE77225b41b697C938B018E2Ac67Ac5a20c0,Ethereum,Other
0x745d3aaDc03AaDe141184C189b0ee4E2cC5BAaA8,Ethereum,Impersonation Scam
0x64C940690A3660e68D93D8c6412d900BdD3e11E5,Ethereum,Impersonation Scam
0x10ab9911442329990b0c6928b825b6b2f4216896,Ethereum,Phishing Scam
0xCf59aDEf2954Ceeb1b9a4C6a6198760Df0b45c9F,Ethereum,Phishing Scam
0x1f85ad342846fa0A93cCC2Ceb542fc087e3e2912,Ethereum,Phishing Scam
0x8a65C8565504a2BDe31F9c09125f5b9D53B2B07e,Ethereum,Impersonation Scam
0x29c438d9f0e3cdea2e8b616b3726dd63dec04a51,Ethereum,Phishing Scam
0x31e437cfa7DD0c6bad194e4865c3696551715c4A,Ethereum,Impersonation Scam
0x9bC175f72c735bF936FD75FB4b63f41224EE83EC,Ethereum,Impersonation Scam
0xa6128b8b203052d3e6244ad37ff8acf074ff0f5e,Ethereum,Phishing Scam
0x39dab189c96561e943f38ace5fe8bba4496283f9,Ethereum,Phishing Scam
0xF92e8F57795d50149319c5F4E28aef43Afdb4645,Ethereum,Phishing Scam
0x1a3f591Bd2A270DD5e8e77235f842a918BCEB4d2,Ethereum,Impersonation Scam
0x0d4ba8d3f724716aa923e5cd85a86a6cf2f444a5,Ethereum,Phishing Scam
0xb03b54093225be141bd5527aeba7289057e44244,Ethereum,Phishing Scam
0x624903e24B0B8F5d9D10e9Dd633f05D2479500a7,Ethereum,Phishing Scam
0xe8b14abb525cc1b5c595d87385748228d969a8ac,Ethereum,NFT Airdrop Scam
0x7f1c4252c0f2ab6729aea76f4e6de7f4958aef97,Ethereum,Phishing Scam
0x74f772d9887A0ADbd87BA53E91e3ce821D0028eE,Ethereum,Impersonation Scam
0xf86395bd1de4164cb30c90171000596fad4c4ff9,Ethereum,Phishing Scam
0x448e7cb5a540494f5155dbb538eef41896a31c8d,Ethereum,Fake Project Scam
0x1bD1B93ccAf160f67815b2D3FEc3d3Bd02a1950f,Ethereum,Impersonation Scam
0xe9aeeeb8ef2451cb58ae29dec2adf8a30d616f71,Ethereum,Phishing Scam
0x12c97578b2abcdc45d28df7a288f27940705278a,Ethereum,Phishing Scam
0x457ce1722862caedc30678dea9f68ade4e48f5af,Ethereum,Phishing Scam
0x000006d683610e61Ad9ee4B487fAE3904b392b9E,Ethereum,Impersonation Scam
0x69f9638b8E36fA80bcD047b66E8Eb749f88d30e2,Ethereum,Hack
0xeC4E9a06c4e024D03Dab3A27F66bCe03cC9bb33a,Ethereum,Impersonation Scam
0x1E897644454e44C500a0F2c158050853474B811d,Ethereum,Other
0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,Ethereum,Phishing Scam
0xF3644dD3bBf658E1FCB3618a725183EB56B3399e,Ethereum,Phishing Scam
0x74B1Aa01D251058cdccD2c0005C93104e268CBE7,Ethereum,Impersonation Scam
0x1d562948A1F38d80462d4ff3Bb55C8a0F6481Ed3,Ethereum,Phishing Scam
0x376ECE4216c80b5782018AD992314c7E0383d5FE,Ethereum,Impersonation Scam
0xD1e64bcc904Cfdc19d0FABA155a9EdC69b4bcdAe,Ethereum,NFT Airdrop Scam
0xa227de65722742aa9269ec5d4d2a99c45b35cc5f,Ethereum,Phishing Scam
0x8D630073940fDE8112C6a5295Ba3e490cA992ee8,Ethereum,Impersonation Scam
0x64b212d2fe54db498df6099E5a9AFA8298068f89,Ethereum,Phishing Scam
0xd033262c4e1e9d1c27bdc5ef04b446c17cd478ff,Ethereum,Phishing Scam
0x19A36818A2B894a810Db1fD181550725986793fc,Ethereum,Impersonation Scam
0xCbcd8226f9aB67600A32364005BB216e97A8a944,Ethereum,Rug Pull Scam
0x3be8df5afd4befeab3d57a4175430a343a633f71,Ethereum,Phishing Scam
0x7b3a116f97ea43b910bcfdb5b3ca1c75e4f315e6,Ethereum,Phishing Scam
0xab637ddf3068f209460613c17232db0c8312c520,Ethereum,Phishing Scam
0x2223D0E991e67830f9184171E2f5a44C1F0dEE09,Ethereum,Impersonation Scam
0xBd72D445893aaD1Cf9dbCEc7c186f06F9D2B5871,Ethereum,Hack
0xe1d6df3fbf539bb33c3dd8461b29c7cee236fef9,Ethereum,Phishing Scam
0x8781ebb17371D0c530285433308C02b81b895DAE,Ethereum,Impersonation Scam
0x5dfe3e8a87f843c03b4ffa9e03e3e105e55eb0af,Ethereum,Other
0x975823d9ef3257370fc122efafeeee013e540943,Ethereum,Phishing Scam
0x857d06e3a3c9b789b32d72f149075e4c15205f10,Ethereum,Phishing Scam
0xfffabcbacf07ed9e818eb2e51f8e86bdd196a47b,Ethereum,Hack
0x5758CFA411fDEAdD8D294342409432b99e699c27,Ethereum,Phishing Scam
0xA49CD3e81D0e76D731CE2B7887066cD708cB3F5b,Ethereum,Phishing Scam
0x43dc4ae5466e8c9be82d75477efa3cbaff5865b4,Ethereum,Phishing Scam
0x7051211aACF6Fe1bDd69F0FF80546e14B280240D,Ethereum,Phishing Scam
0x717D2041c516573a0e27F552CdB6C5c3EC7B4e09,Ethereum,Phishing Scam
0xe74265ed2e59abea4a0ca22a224538f9e0a33f61,Ethereum,Phishing Scam
0xD86F378396f9e3ADb13C23121f1e16E62E0078a8,Ethereum,Phishing Scam
0x1e06d06c84a2a0f26efd2d8b85783156aefb3e0c,Ethereum,Phishing Scam
0xe5b913f91f2b90c5cd04d711e1eb3214c56dba98,Ethereum,Impersonation Scam
0xc8b95ec4904f8090c1facb2e809fb1127b03bf28,Ethereum,Phishing Scam
0xAe49d83f54aba8c44CC5195EAD928B344CDca449,Ethereum,Impersonation Scam
0x878cce43a3b9d8a872a33d2d6ccd561e033707f4,Ethereum,Phishing Scam
0x19De50A57f61686aeFD7FE44F40541CD45fe58B3,Ethereum,Hack
0x9E09Dc51ad3B33464093F5505b81bc96E2eccDe0,Ethereum,Impersonation Scam
0x2ba592F78dB6436527729929AAf6c908497cB200,Ethereum,NFT Airdrop Scam
0xaAB92EAd3017703f7f9F3f7Ff71F623cd7a8D164,Ethereum,Phishing Scam
0x5BAdC22c25A6E4D3Aa40840f1FA02e0DF6Bd18e9,Ethereum,Impersonation Scam
0x418Cb18A725A8B1043D2fB402bb71CC29E42e2E9,Ethereum,Impersonation Scam
0x5f42269e5f625c85d376a13b76692f1a81b38d8a,Ethereum,Phishing Scam
0xB517850510997a34b4DdC8c3797B4F83fAd510c4,Ethereum,Fake Returns Scam
0xfab5d69d8f1f444f038526200e0ca227c6691f2a,Ethereum,Fake Returns Scam
0x56e6ad794b644eb6a8862b20bd477a92452ea515,Ethereum,Phishing Scam
0xcfc84de17cc9564ab12871d4e9f911b74b44e9b2,Ethereum,Phishing Scam
0x52eb44dfcaace3fb824ef48eac78e3b32f9fa70d,Ethereum,Phishing Scam
0xeff58C33EFdF42770942ee1c66648db97286C383,Ethereum,Impersonation Scam
0x9fd4351644ea4c47b127ef3e237476570c01884e,Ethereum,Phishing Scam
0xD73CDe204Ae8Ff08f1E107Ea66394006b9A3be61,Ethereum,Impersonation Scam
0x7c22fd3910f213e0ac3943aa261525b9a6e740f0,Ethereum,Phishing Scam
0xbb8059d1a8d61dbc6f7ca36c597955c2110ae259,Ethereum,Phishing Scam
0xa30273b4c1dd101a48a2d8fcbb1124bb673f5184,Ethereum,Blackmail Scam
0x0bf4a182b52ef3ac75241377d12e11cd9e870575,Ethereum,Phishing Scam
0x7132E511D992526fBBa1C8AA7560574e2Ab3d828,Ethereum,Impersonation Scam
0x86544F7E7A90D05048469D209d6C3D1009e8c3e0,Ethereum,Phishing Scam
0x0E1f6f03B3A8E9a1905DaeEFb393e2107eB9d281,Ethereum,Fake Returns Scam
0x532a07953727164e3624e4411de6a1bd442cc4c6,Ethereum,Phishing Scam
0x497e4c58a4106fee817e3bece3c5c029e964eb49,Ethereum,Phishing Scam
0x44bad631a21c54962c284dc77bcc528003be8a32,Ethereum,Phishing Scam
0xdb30b0d44c68b6347e3a54a5defc2a82087d8b35,Ethereum,Phishing Scam
0x319Ce3233D17b45d49AAa9414F154832d0F9Aa61,Ethereum,Impersonation Scam
0xdeD7EdfC4d10033c79A8A20A7cA81923638fc638,Ethereum,Romance Scam
0x395b53a4ef9736d698e86607047267f7f640fe34,Ethereum,Phishing Scam
0x7af98714996464650dfa728ca253a7be07f41f4b,Ethereum,Phishing Scam
0xbe3b4b8b55ea67b1b29a66a6019f077f54a048b3,Ethereum,Phishing Scam
0xf28ffe208245d432FeEe5D31053DD7060cAE6dfe,Ethereum,Hack
0xbe3439bd3794f2775d48e501c9c5e1708514d233,Ethereum,Phishing Scam
0x8cD8ffe0873b61DF1e21C8175D0E7Ca581a7faF2,Ethereum,Phishing Scam
0x76c4bF187f40cfb56eE0A5E5F26Fa1f804827929,Ethereum,Phishing Scam
0xd76701e348fbc9a2bf59b1d0d078e9719efef8cb,Ethereum,Phishing Scam
0x7344150b2a7A8380725aAa52244dbf40602AE249,Ethereum,Impersonation Scam
0x0059b14e35daB1b4EEe1e2926C7A5660dA66F747,Ethereum,Phishing Scam
0xff8e6af02d41a576a0c82f7835535193e1a6bccc,Ethereum,Phishing Scam
0xb4ff44b3f2ad84c539ea1c94d9bb808ee83326e9,Ethereum,Phishing Scam
0x1eb7a252df111696e4919d32e270a9711db1584d,Ethereum,Phishing Scam
0xf7672b55cd3e7954722176f5bc4ac10a83b474c3,Ethereum,Phishing Scam
0x4B0EcD82010107B609B0bEe740f176326e3D64e3,Ethereum,Phishing Scam
0x816eef08f68d2ed64970c08666df75426b6ff4f3,Ethereum,Phishing Scam
0xE302288564b995f61B4cAa201613e771969b9Fb8,Ethereum,NFT Airdrop Scam
0x79963f5bE197C32c1614E89CFD3C322B0e6eF4c9,Ethereum,Other
0xEF1004849f3a04DE05d2afBE96632bb7E6612E0B,Ethereum,Hack
0xf8178b379ec4fd758230d28c55c89c064708dfe5,Ethereum,Phishing Scam
0xda4f3dc225f81464610d7627ca648956cef19b9f,Ethereum,Phishing Scam
0x1cbad99c64adbd3706741b33a9a49e38898cf3e0,Ethereum,Fake Returns Scam
0xd43f2111e4055120196285ec094aa6e96998668b,Ethereum,Phishing Scam
0xb3c8bee03974ec2c1defb5403d985c62ceb363c4,Ethereum,Phishing Scam
0xFa841395d732405223fb40dDAB67E90008D8E615,Ethereum,Fake Project Scam
0xbb1d293ac46180c7fe9eddd43c12e3e44d659e1d,Ethereum,Phishing Scam
0xb705ee67c49f7d646fcf91a8d510533cd754b6f7,Ethereum,Phishing Scam
0xd4c9F4dbD26Ae8c9b87a0d9B3368c0096241A162,Ethereum,Impersonation Scam
0x372508b579d96eD5F119B84477E78570D7c71dc3,Ethereum,Blackmail Scam
0x99D8605b397deFF796B27B996b3Bb6C71BBE74ee,Ethereum,Phishing Scam
0xa402AA2aA7b203ffd0A3bb52ecABC4CeF038Cd30,Ethereum,Impersonation Scam
0x4d8d2481073e823d3d5569f2ab9c368c857344ca,Ethereum,Phishing Scam
0xeCE7dE131f2E338C6E76291ED597b359B2B3Be7D,Ethereum,Impersonation Scam
0x8c654fe2b20bcb48c484c0e1cc5fb3289ba47297,Ethereum,Phishing Scam
0x9b89e0270d51f42db130e9b69c56d83a2abe8ccb,Ethereum,Phishing Scam
0x4dbc6e86be8d10c8d8d6188114cbb79ae4b09e7c,Ethereum,Impersonation Scam
0x13bc6a0c84d757460e86b7ba186a17a05a431082,Ethereum,Phishing Scam
0xA6Ff15E2525A481138967dD7EA83590606b9EC09,Ethereum,Phishing Scam
0xe349b26753eca84a2858901d414c612c8c8e20f9,Ethereum,Phishing Scam
0x141f6cea8461b58f210dee23319858b3b6dcd0ec,Ethereum,Phishing Scam
0xC04073a4CDF0Ac699634b1556184e1B7FA874248,Ethereum,Impersonation Scam
0x91E159D55e1a1f551306194bb0182AD5c2FF3389,Ethereum,Impersonation Scam
0x6a97f2f78efa2f15fbc73a9f59cdfb1ceaae30ac,Ethereum,Phishing Scam
0xf352462236d5c269358e0fc67457a285d9ab4d75,Ethereum,Phishing Scam
0x4902c6F5fa1a80a2A85BAffeB65EE77e3144c6DA,Ethereum,Impersonation Scam
0x188b6893F2245cBC1834C03d375B5498096851c4,Ethereum,Fake Project Scam
0xada33957E96A59265345c75E9D4151DAd5665270,Ethereum,Impersonation Scam
0xC8f5c61d021b4faf2121E7684c134ed714fcd162,Ethereum,Phishing Scam
0xe2e08c5d9C6e6aF6E4A14f6715Fc8C434cCb84e0,Ethereum,Pigbutchering Scam
0xe555d621020f6aa2cc10d62fe28b41581b15efca,Ethereum,Phishing Scam
0x776f32affF581f96c9C05A9FeA1c9a0BD7F9DdB2,Ethereum,Impersonation Scam
0x603BdA95Fe16d7869075113271FB5fb77fB8C80b,Ethereum,Hack
0xAb637ddF3068f209460613C17232Db0C8312C520,Ethereum,Phishing Scam
0x4314Acf1cbbd1081cE588D933a17995fce349C0B,Ethereum,Impersonation Scam
0x17b912e9352b5201a42f8455651ae7cee91c4060,Ethereum,Phishing Scam
0xf8C4688F85562B92F367c22Ae5D5C1D88da65872,Ethereum,Phishing Scam
0x5f5F525E6DF97b60682d0455aFAE9f44e4EC7F8C,Ethereum,Phishing Scam
0x7d67cd7b3312db5f2f7cc6115ee01304c96d85cf,Ethereum,Phishing Scam
0xc9194a772c23a595dfab28e30376f2e16ec39e01,Ethereum,Phishing Scam
0x36c5a1f80a6a978aaff02a8b7f3d4b5a363632fb,Ethereum,Phishing Scam
0xfb04f5bb49a7f2ccf757fd5ec316a7fabc27aac0,Ethereum,Phishing Scam
0x4917b3c5abc602facda6d3e276d4a5070103f767,Ethereum,Other
0x4c8535c942a18c15d2e3837eeeb30958a16b8a48,Ethereum,Phishing Scam
0x5ab5ed6d05055b714d9d5f4bb027c6835ea8acfb,Ethereum,Phishing Scam
0x9e576c64e79ba7ea4d61642ab37a3ddfcd52d0e7,Ethereum,Phishing Scam
0xc6df8e498facad626a82b7af3c9f5f9301e79fd6,Ethereum,Phishing Scam
0xe55623dcea31d5f7bdc352dd1f10cffeaa8d4f6f,Ethereum,Phishing Scam
0xb2bfc5fe46c59451e7907bf6bf54dc9fa47c5602,Ethereum,Phishing Scam
0x2d52755826f4054550f4a0a1ad22e69cc0f22085,Ethereum,Phishing Scam
0x5a167ca0b70482bae7004b3a7cc216af7149abcb,Ethereum,Phishing Scam
0x0297a3211d69a1a268591e1Ff6f570699cCC50CA,Ethereum,Phishing Scam
0x79949b5353006b12CC0d739190d492c577bEd080,Ethereum,Impersonation Scam
0x827eB1D207770d8C651a8d151E2fF35440F74fb1,Ethereum,Phishing Scam
0x34c3a43f3f3658a0bba42fe7ffaffe5cc498697c,Ethereum,Phishing Scam
0xE8A2AB64052F03560752F628a523C2bd73F753a6,Ethereum,Impersonation Scam
0xCE02506Cc742AE7bcF75F0725b05F4AdDfc9403d,Ethereum,Impersonation Scam
0xf579b685cc679cd873e60b7162977b4b328d77f2,Ethereum,Fake Returns Scam
0xE06C04C865b5eA8BaaC598a3E852EAC1Eaef952d,Ethereum,Fake Returns Scam
0x5c1aab6850e73c5b79bf104f6a98b8c8597e6b86,Ethereum,Phishing Scam
0xd852dd6AC9655fA4833d0eC09A6E3d4a44054870,Ethereum,Impersonation Scam
0xA56dFFC55614808d537dAf60E72aaf67edD56829,Ethereum,Impersonation Scam
0xd1617d2259b8c5ebf9ae336c34b48d0b4e173fef,Ethereum,Phishing Scam
0xFB1c32Fb43fB8BEc73F429339E2eEf1C50b93046,Ethereum,Phishing Scam
0x900751ba196fb70f5e5c1da7d9ca07c1ec9dd67a,Ethereum,Phishing Scam
0xab98922ca2be48214539c7d5dc63a343d14d7227,Ethereum,Phishing Scam
0x6D8A1BC0AE09aE5cFd4a7A2a59194598734CEea5,Ethereum,Phishing Scam
0xa6d1fcaba6a2cf4c38c6d9bd494d3c29da104158,Ethereum,Phishing Scam
0xdd9a314aca28a44ec99dbb6962a47b33c6112406,Ethereum,Phishing Scam
0xd688f63104a91e350068938a008f1e28c9602d27,Ethereum,Phishing Scam
0xAfb67DD7055949Ef37b3B46499206BAFd6Fab407,Ethereum,Impersonation Scam
0x8cF893F11f6037B14f0f827B9ed6AEef38931Fb4,Ethereum,Phishing Scam
0x37cf1ee54a33cd1102bea21cd53fe80cfda0388a,Ethereum,Phishing Scam
0x25905d28a0a43172e3aa9333f50add15321d9da4,Ethereum,Phishing Scam
0x73d6B01f55e81A48155B0174C1F1386F8A6fE0C4,Ethereum,Impersonation Scam
0x6bBfC1e0127Fe52b391efEF48a5509bB0A8ea25F,Ethereum,Impersonation Scam
0x3da02e1f29BcBed185Eca0d3299eFd46e6E7e155,Ethereum,Phishing Scam
0x49C2e0bad0c6EC9065619c3bfE291ddbe7b70295,Ethereum,Other
0x02A8a8ec81184C58F9E517DF52C36C8B3B160A0F,Ethereum,Phishing Scam
